match_id_hash,r_damage_inflictor,d_damage_inflictor,diff_damage_inflictor
02ef32d372c1ff8a20d9af0a53ded673,49943.0,48278.0,1665.0
595b20e4cf3ecb097372e2ea3dec70ef,59652.0,58897.0,755.0
6e92a797eb26ff1c6d45c0510193e739,23231.0,24526.0,-1295.0
423c45b51a82fafc6f08831d91e7c272,24519.0,21134.0,3385.0
7742fde5176bc0ce1d08595905b8020b,31699.0,22555.0,9144.0
d33b2a4ffedb388b11a797f0c50f546b,3807.0,6700.0,-2893.0
19139dada17fea5a42215978a41212ee,29661.0,19437.0,10224.0
271acd2c16e3ad5d00e5edbf37572b9e,77677.0,67907.0,9770.0
4bbb36746c72bccea4d92ca2cd27d545,59838.0,88878.0,-29040.0
39c13e030ab320fa1453c955e366449b,50900.0,55096.0,-4196.0
a04890e38c0e01c13309f0ebe14719b3,289.0,406.0,-117.0
31527333867379487065a53f7d5dfdda,629.0,1259.0,-630.0
d53b466cdcc14671c41ecf0fbb0a8775,88506.0,75149.0,13357.0
7301a971c00cf96c4da71e256bebc207,1320.0,1566.0,-246.0
adb757f32d67c70b0f3b5d02abf3bbbe,19038.0,13905.0,5133.0
34566340f18efbfe066809987e062fd8,12119.0,7505.0,4614.0
f82eedfcdf499cb04de67b9e305de9ca,4402.0,8011.0,-3609.0
074faf40cac3b1805a6443cb8edafeb3,3369.0,5892.0,-2523.0
4bdc7a59d0a2ad1b201c93ba83a300b9,59209.0,70208.0,-10999.0
fd2268600ca021aa3da46165c07c7b46,9207.0,8208.0,999.0
b5004db26399fb65953ad4b1ea4ce212,13593.0,8689.0,4904.0
a1d59aaff7ae920c500af561ec348c2e,1363.0,1684.0,-321.0
c555fc5bd46be945951a80fbddd01782,115584.0,94974.0,20610.0
dcbbeaab1ce8064a2e36dead58466ca9,24950.0,28307.0,-3357.0
c547c6c434d76e9ac7ad2d360bad0bcf,2652.0,4786.0,-2134.0
b9d37eeee2c8ae2397b98ea754273d79,20967.0,16892.0,4075.0
9188f9dd1642fe46396cdd9ab56199d7,84006.0,62394.0,21612.0
eeb318ae717e50f98477dd9a81d2c2f4,49987.0,59359.0,-9372.0
d5cbe9d66088e5d7027d9b53a48efe3e,58243.0,47086.0,11157.0
13cdd3c7aa0dc240c44a41bf76a90798,46235.0,48170.0,-1935.0
2173c61ca9f59cbe6490b5597be4ddd1,21740.0,18055.0,3685.0
598dacac8162d9bdf86628362dc10aa8,19789.0,19023.0,766.0
924d8c54e12d8c2ebf933bb200744825,6622.0,6006.0,616.0
4f73aae77d8c8fe6eddcd87fac5f014d,37434.0,42001.0,-4567.0
1b6bae44f1d4a94e4993bdc309e99408,11680.0,18661.0,-6981.0
19262977cc8f637aa1ad8f001a05bc4a,26698.0,26183.0,515.0
efaf83197911010ae167efffa036728a,36620.0,22990.0,13630.0
49f1902ce8144badf359b8256f5fa99f,29233.0,35156.0,-5923.0
41585d0ab906bf9f6d07d8b7b8b43f9b,356.0,750.0,-394.0
42c58b97f8cde4baf8a9672d4675fed5,27386.0,43025.0,-15639.0
4695d9e6b51346e8d7d48fa01d921343,37620.0,58174.0,-20554.0
95759a8191cfc738f949ef243f65d8ae,31943.0,26969.0,4974.0
acba06f456db40102823de23e0c93d3f,31262.0,21941.0,9321.0
01aee3764e2143342e4067ec45dda329,28494.0,22122.0,6372.0
5947c5bca8327a0f6b562b59a33d795c,45721.0,46181.0,-460.0
57eda44cc987206136f1814bbc91e6ea,29125.0,21647.0,7478.0
9134c9fa8f2c938d55814b19150a9805,108535.0,113306.0,-4771.0
b063f8a23078f6f1f9453b9cc53f9908,3116.0,2012.0,1104.0
ab054782360409b265f7a01b54c6bae0,4212.0,3017.0,1195.0
3dceaee5de101df0bbc975cba51d57da,33960.0,30631.0,3329.0
986998d958e25d5c4a20cdc5d8c767bf,1202.0,908.0,294.0
d8373e28237a04f383a21f63c4b05fb2,13112.0,11754.0,1358.0
5308d30e3e1a48c1b00a38a4d96113b1,2668.0,4518.0,-1850.0
76a8f96f623028fa5704710778f80fe1,42649.0,48335.0,-5686.0
24f91f3de362f0d755c5c99f2102bc94,86121.0,105962.0,-19841.0
17b24173050ba2f6c957c5456d11af09,11597.0,11622.0,-25.0
947e2418040ebc2f34e5dc61c8c12cad,63932.0,105248.0,-41316.0
d46e038632864314fca0bdface372d29,72537.0,76996.0,-4459.0
d5e2d4d60113d58d06b15696489dc724,53114.0,40868.0,12246.0
e9f90763c8b22a5ecf4272cc82cf70dc,35139.0,58784.0,-23645.0
a0b1c010685e7c13efe977e4e630ebee,80324.0,70621.0,9703.0
bc2fe5c2b752150455885be2c8d08aed,16799.0,15782.0,1017.0
7e45755443aa039c9b59b9efd33a88d0,72496.0,58716.0,13780.0
f93fe41a117f062d4200bc8b52898c47,7578.0,8930.0,-1352.0
c7918a98e1723c1920371ecf39c4045e,48818.0,51484.0,-2666.0
bbe414ac9a3830fec8d1a010ab929308,41179.0,33476.0,7703.0
05ceffa3e4c898157d9c17e70c785e12,5279.0,2310.0,2969.0
44b2575b3e490ea0f00cb785171c5e0f,40413.0,45117.0,-4704.0
3af2b34fac4d235b80826d3b8472ea60,33184.0,29919.0,3265.0
cfb46bfa8c811d22d9cc4bfbf63f7b06,65450.0,69728.0,-4278.0
1029a6d11bc245184efb74126246c3ef,89080.0,76788.0,12292.0
a015e498e601c0bac59deb344d915066,51391.0,54567.0,-3176.0
59b3cce44d534f4f9998a0203b8c4de5,1203.0,486.0,717.0
ee32cfb90f2696442321ee4c6d9c16cf,54036.0,37291.0,16745.0
1dd427d2ab71ade94e3e6a336260636e,52604.0,48821.0,3783.0
6e427f4f63b1bab7112d85ddf0784261,22335.0,22724.0,-389.0
4f1ab4dad17de8db7ee0265511fc4e11,412.0,453.0,-41.0
42c8704911a9941c8eb8f735ccda1793,134268.0,118952.0,15316.0
b38db05f4fd84ef672800a6fcfe18f2d,5729.0,4842.0,887.0
e753e053fce5f6f43a1dfd6bb06599c3,2481.0,2998.0,-517.0
9939a85274ecaaeb253d0b3427da467c,26350.0,21454.0,4896.0
6fe74f927453ea84a9ce4a561395018d,64269.0,64261.0,8.0
944e2bb176bca5a1d7340ea30b999b67,17236.0,13115.0,4121.0
4d3276ad3736c56bc92008a8cd4a60fa,13205.0,18498.0,-5293.0
8b99c6d977275506518a45658db47180,79803.0,83781.0,-3978.0
cddf7279b2c58c0d554ef2220dfe8114,21435.0,20968.0,467.0
9776dbc804ed934e3e58ea2e0037e42c,78426.0,79948.0,-1522.0
a4a17dece850e20cd0d88d02b7522aae,53806.0,56609.0,-2803.0
4c2144f638155545de77c9d663b43f2f,26375.0,11512.0,14863.0
831725c7db6edb0cea94a454bcba7393,146.0,58.0,88.0
6c0346b0a6dc23df72ea0654b82cd500,135200.0,115994.0,19206.0
bb5358657b60f357b6e72c934feb4b54,13466.0,14646.0,-1180.0
1d35f737783febcb6d1595b4105b17ad,23870.0,19783.0,4087.0
37104517daa194ed2300547e4d4e4871,26310.0,15165.0,11145.0
c23bcb9b8bc22a864fd5be834c58d940,1058.0,950.0,108.0
3ca91daaec4c58a893ee53b7881b414f,31696.0,26652.0,5044.0
1c68283e10a006aa8756a4e3b15a9f6b,52748.0,38390.0,14358.0
d31ac8b2ff677ce624c180b1cced3c2c,2797.0,1763.0,1034.0
42a1f135b92f7588d5c2aa2a9407e09f,28628.0,22415.0,6213.0
96d77f65cd17cbd3e23a704179f871da,10991.0,16138.0,-5147.0
050a0efb929919e719d51be75e62c2bc,2958.0,2262.0,696.0
c4428a35a514732b04e07f94d9a7f747,65548.0,60374.0,5174.0
fc43ba9ba1ac3defb0b7ec1e2e5cdd35,9957.0,10227.0,-270.0
821dff71367ae64413efaf2f5ff23f44,5586.0,6940.0,-1354.0
50af406c4d0c9b2d88465ceb68f3db7f,4972.0,4318.0,654.0
cc52d7c1911a63991162d68cebc640bc,141035.0,153295.0,-12260.0
f8d0ee7919d3cde9adaa72bdf9c671af,2719.0,1648.0,1071.0
07a590a164a00a178ca12348e6431345,41460.0,48386.0,-6926.0
709a2224ebce8302c10cf6f3778af3dc,45956.0,67129.0,-21173.0
0d2e71955738cd6f4b0a10b06cc91d72,74755.0,76162.0,-1407.0
62a23715c9216cfb14242278b111822e,23172.0,26964.0,-3792.0
7c1aa07e7653d661e40164c504338cc1,79503.0,90679.0,-11176.0
6ecbb835643a297701313a0603d9fd74,13590.0,17838.0,-4248.0
575fbf3698edc0a9f7346af8ee8c498a,15528.0,24660.0,-9132.0
148176a4a946be87a3e3d7d96e9ef8f2,84046.0,57971.0,26075.0
727eec99f4936f1eabdc4443d1779631,6707.0,2540.0,4167.0
89da95ff5f55c57da8eaaf1f58c26eeb,7426.0,4939.0,2487.0
384760650ea4a92f88bdc6fbd03782f4,62733.0,75410.0,-12677.0
823bdbf417afe8c4e87e1ca71d724872,80278.0,103402.0,-23124.0
da56c3d853e33c715da8f96b20c8e787,83970.0,81272.0,2698.0
b1ff6a7354cc6dd054805f100f1a765f,18527.0,28699.0,-10172.0
4aa3ad181957c2bd9cd5e0094c0fdfdd,28750.0,35445.0,-6695.0
e3974f38aa11a3efb6ca49f062e94a19,33926.0,37523.0,-3597.0
82f758a1a6dcaf9005884fee74d103cb,78869.0,63333.0,15536.0
c6882250f1c35eff8acb7aca16e24447,5898.0,6126.0,-228.0
45fd707cc134567e4f219ee51eadb88b,86269.0,70577.0,15692.0
270886fe9fb585d968324250ee9dab21,33251.0,34731.0,-1480.0
456281b5d2c59c6b292df30acf109ce8,947.0,1389.0,-442.0
c9ee78d902476c7f474164c98723a6d9,136505.0,140841.0,-4336.0
61ad263b6d7624339376aa042eda34fc,6708.0,12530.0,-5822.0
f4ea322331bc363c039d8be14355c6e9,18616.0,16799.0,1817.0
8c896b8002874f3b42bf646d0d43deec,2875.0,1919.0,956.0
d96b1e1646df2201a0081bed5e0f44c9,8695.0,19022.0,-10327.0
bc04c589052bebb3e419b58d94619672,0.0,126.0,-126.0
b15fa8d62eb1db2396edb416d6046844,5797.0,11089.0,-5292.0
8897cbcd31fc3f8056578fbacecb5aec,7897.0,12656.0,-4759.0
995bd5821d07b1e2f5b88e929fd9c492,21518.0,25004.0,-3486.0
a820623ff13169c7abd6955f39497d6b,54733.0,40686.0,14047.0
b2ec90ad6ba6f235b70fb2fffb050b23,18502.0,16724.0,1778.0
76387d69a53ab6c2e9fdc48ff21e4ee8,22150.0,19279.0,2871.0
e225b2be198118109809be5e1dae1072,39388.0,53297.0,-13909.0
4f3459344578cb7c3696d3c965f41a41,121670.0,122932.0,-1262.0
d48af13ca3e281bb3f50b233ed30e609,81795.0,104223.0,-22428.0
98b49ba837df6e54c463fbdb94d23b5d,2144.0,1835.0,309.0
21c9a22be5d00f73a6dbecf2ac26b9df,14464.0,24681.0,-10217.0
eb69214b75ed094e6d4e0eb45332ca1f,41573.0,53279.0,-11706.0
08697de1424aa55bc39a7a4e3fde60bc,51272.0,47104.0,4168.0
ee118936b9232b54b633d245d7080a6d,19244.0,21758.0,-2514.0
e3543497c26ad8637e1155fd63991501,6618.0,5239.0,1379.0
663c1a65307b0889cc764551f0daa5c2,65474.0,39702.0,25772.0
fc1b82998697ee3bdbbb91ee12ad2a0f,21252.0,39887.0,-18635.0
86dec10ba79bbd0a3c3fee4d6b865b53,974.0,966.0,8.0
2e5cce08d6ad4a780f7a5a499ceb69e1,5490.0,5112.0,378.0
1ebdd81fb595b4ee57c552615373ca11,44223.0,42319.0,1904.0
a764d831fed59f1f40c1d724c8dca864,18819.0,15284.0,3535.0
59e82980d618d9cbef6015217d2392d6,2591.0,3437.0,-846.0
36d747129915b58058ee3452cd6a5783,18347.0,21384.0,-3037.0
5872bff0929ea5615f5f6bbb8284d9b1,5703.0,5904.0,-201.0
a4469216e465109a29f38467ae8983b5,46995.0,57566.0,-10571.0
25d2d7ff567d42acfd79db618c89b087,15504.0,13914.0,1590.0
6b2dad2510bc08acc8437d1b76da01a1,45304.0,23414.0,21890.0
d8d002c97e1eeb02c38355e4d86a2bdc,74435.0,62922.0,11513.0
b5e47fc860b6d1064546f505dda66807,16581.0,18467.0,-1886.0
6eb68672a1cfc9b213e0093038338531,13217.0,19720.0,-6503.0
e3fae9b505f1cb7651530b90664fb418,19648.0,27479.0,-7831.0
9a642f1538da61ffece73fc83d8943a3,58900.0,49227.0,9673.0
55af824e6a574c0e2d34526a8bb8db17,14586.0,18536.0,-3950.0
1ea2b6549e54059aac90be3506570721,72.0,511.0,-439.0
a3fc2f7d689fdbe9b634de508de95d56,30302.0,24905.0,5397.0
bf21993a60794129e4e62ccd4fded027,14339.0,9102.0,5237.0
0fb10898239783f3396c5f187f1b9129,40266.0,41460.0,-1194.0
2bdfed49f601de59064aa98e185e218e,208.0,275.0,-67.0
aeca89790c1610cc86a74d9d426a7832,61888.0,52851.0,9037.0
67f8f3eec4c2de0ceb7bf71c80f5df95,30976.0,29293.0,1683.0
73a70efb5536d16de18a3e477ac09825,73880.0,91729.0,-17849.0
e6edf17c33ed26d03731a42667330f8f,10711.0,9823.0,888.0
c825785a46a375b43cc5296206144b00,15468.0,29556.0,-14088.0
6ef4a3440696d9614073653bf932d5e6,9133.0,10009.0,-876.0
37abf6c3b431bf44554f48cd20d7ff04,23913.0,26529.0,-2616.0
236073d6972f0a599e0f1596fcd33a7f,51282.0,75956.0,-24674.0
17b2873c17192317f072f9bb69e4a3c2,16650.0,12751.0,3899.0
33ae938e519414c41a4e62f4f3819ea1,27330.0,20531.0,6799.0
2828fe5f117c3883b99a36a757676855,23163.0,16633.0,6530.0
255af8f371e97d79cbaeb08c2b9365ce,16453.0,35661.0,-19208.0
ce0e0129ea59c36d5b632c4c27b0fd08,46724.0,39938.0,6786.0
d38c26138e48bdff9b3f258850470ec0,82000.0,95215.0,-13215.0
273fc9ba938535073c5cb25c4637046f,2197.0,1056.0,1141.0
c1867fd2a1d5571c72d90142c750b1ac,1392.0,828.0,564.0
556a5dfd6a3b256816b2529ceeebb5b8,11807.0,11991.0,-184.0
ae6dc4a7e3e64e5b2e3c008cc23a2fb4,24228.0,36534.0,-12306.0
b401888c8ec66df1bed381553910fca9,33835.0,41015.0,-7180.0
eef8d8bd8b3f8299ec159da8caedde9b,19170.0,36462.0,-17292.0
fcbfd8df790693cc49b9b6b5055c496a,8537.0,8642.0,-105.0
0ecf3f9f1ba714ddc8a1c6c8a0b1ea9a,67116.0,82385.0,-15269.0
f5976d1dd7cfb7190532989b6f64d693,5692.0,9984.0,-4292.0
7813cd44a09625578767a49e0e2cf608,81067.0,102480.0,-21413.0
5ab2ed82fda5f1060618d1a550e7ebe2,35926.0,28628.0,7298.0
ca5390b76fe4ce1155484427015dce29,122664.0,115223.0,7441.0
d5fd77f5facf5a488e6632571e9784ff,78082.0,59201.0,18881.0
a3928fa302e233b8a5a84b0dc2baa4cd,22040.0,30227.0,-8187.0
4beae3ad669b4ebda74cf110b5b36faa,6745.0,10070.0,-3325.0
1b9c1363f53198260ade04277a2c999c,22464.0,19880.0,2584.0
bcafc8c8f8b299ec3d23a094c1ac9c4c,62751.0,41209.0,21542.0
5965e308fca6bdd55e2932c7bc4f3a1d,27395.0,26450.0,945.0
0c75d2624da054ebee5cc5f9a2920f0a,49090.0,43233.0,5857.0
49e03700983964924a16a1271033094a,14308.0,16757.0,-2449.0
28754657c7fcdb50004ec3a7af81ae9e,10546.0,13127.0,-2581.0
dd04ed648385ee2186330d962ebd0c7f,6888.0,8312.0,-1424.0
12fb0cceb38acdcaa471962140af0a72,63095.0,77343.0,-14248.0
7efabcb32f54713b39394a89dbd22a97,28079.0,61638.0,-33559.0
58cb0762f31d3159a2652f65f9f057cf,18133.0,20327.0,-2194.0
dacfcdee30591422411a03c19dc6c65d,40617.0,46062.0,-5445.0
7ca099a5a869f539a2e17e8e272fefbc,7456.0,11084.0,-3628.0
e0aaf839de41853ab1a13d6d335d2f0e,13536.0,19354.0,-5818.0
9487ddc7401d19bb89a9cc079432050f,1569.0,977.0,592.0
20a800fa3214bca3899cc100452ee5bf,31351.0,29797.0,1554.0
65b51bc4d0b91b280a65e5255dcca6a3,8393.0,7281.0,1112.0
57ddfe1b0ea75b0241246efcafaada10,14082.0,21672.0,-7590.0
96eeffe8a39a651a28832bc176b0a431,4581.0,5180.0,-599.0
215dbd78eb3f3e980b5ba161e4ade11a,12236.0,9809.0,2427.0
5fb998308aae801900ac69394e815c84,19912.0,13632.0,6280.0
77f9ca4e43ae902da722526d73f6bcab,7399.0,10361.0,-2962.0
88d1cdacf54ed7b2596c4e41c952dd0e,8303.0,11508.0,-3205.0
bcc39d496164a6790f7918d3c4ec84e4,3109.0,3993.0,-884.0
fc65d7eb5e0b62d0c5173134dc6153f7,4437.0,4378.0,59.0
5efba98e7e0d6b6597aebf388e615806,10864.0,10478.0,386.0
8064b08b611b74e3efea7be23cff15f9,91441.0,94297.0,-2856.0
a1db505f713528296af9e6c2f8a308f1,46715.0,51754.0,-5039.0
fcb2bb2c40b4a22775141336e68b5504,35562.0,32358.0,3204.0
ee3b893afddfe0ceb2c14e1c19bb4366,43953.0,35938.0,8015.0
85d0aea4bf27c4f92fddba46e9661ff7,631.0,344.0,287.0
17b48d33978d290410f4327b2b93943c,37828.0,44632.0,-6804.0
e3f6035a389936b3ff4624a095a131d9,36580.0,38105.0,-1525.0
0f2d90377df34ca13118945b893bbd2a,3257.0,6215.0,-2958.0
06c4ab9ff45fc80ad597633e0f09077b,7724.0,3886.0,3838.0
4f05d3220f8b0babfed82f7b33af7a26,2787.0,2218.0,569.0
408091e2438f8363daef2daaed1a75ad,21356.0,21696.0,-340.0
866980d8cc3ee8f84b64ff46a3bbcf66,158266.0,200903.0,-42637.0
e253c343a4af70a7a246ec4ad1c53e08,13446.0,7622.0,5824.0
4a4aa1e468bf3e38c6c7f1570bc1bef1,177843.0,168539.0,9304.0
f12b3134d9ce1466f9ae12d078d04c21,55283.0,66063.0,-10780.0
395a52936348ee26c51300c5834e67c6,14377.0,16304.0,-1927.0
9e09eab29090b51500a19adff606274a,29321.0,14881.0,14440.0
eb413613f416f3187e74f6b9fd6ac9c2,432.0,943.0,-511.0
053ddea8ebb079bec82df91b42225116,19178.0,23838.0,-4660.0
e61489e70bd0499fe042a327caf0b507,28628.0,40831.0,-12203.0
583dda324ff316255abb43053123ed17,35240.0,36111.0,-871.0
83fcdef2b7fb81c02a5b9c9abd2674f8,5651.0,8703.0,-3052.0
0bc9069f4456cf76ac04d91260816518,30325.0,17574.0,12751.0
cf8397a988fc1d3c8583e1c90a077fec,81345.0,116313.0,-34968.0
b30936cba17773504759f69eee967fe3,2164.0,3015.0,-851.0
f52532d2505d427ac52ec790ac186006,30344.0,37880.0,-7536.0
4d7ab43ef81093df38dc1e8954c9122e,96348.0,113454.0,-17106.0
46504829fd737a81f1c5c53ceb805145,43395.0,35737.0,7658.0
91feeb4f0eee554eda429796b12e0fb2,19360.0,19024.0,336.0
730802b925c093e55abfb19e9c008425,26595.0,37653.0,-11058.0
0e0477ea43883e20aad931a62b509531,31787.0,54688.0,-22901.0
1afcbd6982989858e8e0e025fa5b9a20,111650.0,80195.0,31455.0
199a3c0eda855c71bfa38c3bd379f4e2,10904.0,10606.0,298.0
6f09ed80c5a5ebf611418a6f51b1730d,9909.0,8473.0,1436.0
88d397cf2b9b8afb4c83e5fd60f25010,28106.0,18425.0,9681.0
f479f8c03344ddeac41bf335a588ed9e,3237.0,1719.0,1518.0
48bbf77f45ca605f2d739a55d1f77845,1218.0,1379.0,-161.0
85d5188b78e693e3b45dc400bb207154,13146.0,10596.0,2550.0
c071c514907adb9250c3817778610f13,33846.0,32037.0,1809.0
cc1ed873eefd1cd93d3b42a680e36fa4,1796.0,1138.0,658.0
209b6ee985d35205764e41ab9d17c350,5954.0,4709.0,1245.0
62e5cd58c80aad4a333625a40c2e2776,61449.0,79463.0,-18014.0
63dedf8b41170d0c1c7e34ee60d62195,32793.0,39485.0,-6692.0
af4e89d8f43c95fb4f5e9b0b7069c97e,6149.0,11858.0,-5709.0
0155f374365f47f8c19c00c5104cde60,35165.0,49797.0,-14632.0
1d71a58cf89d9ee25e4e076f7b2376bd,24309.0,28754.0,-4445.0
136a68f71469aa7b21375bbc4e9394d8,15657.0,14854.0,803.0
09141c085dd21a11d15baa83a2168394,5288.0,4836.0,452.0
2e903e2eb8638c050997462bcae0c27a,43516.0,28467.0,15049.0
b24181f7dce8edda20e8ac3bf35ff4a4,2121.0,1277.0,844.0
067cdea18503c61c317cded14fd6ae04,634.0,372.0,262.0
4632e5bc2d8aad538a13db60dd6682c9,19724.0,23615.0,-3891.0
2d0a1c187ef2f6468d371a2b8ad9a3c0,61231.0,36699.0,24532.0
c8c3a6db61a5867678526a0e0bf15ff6,16938.0,10870.0,6068.0
847bcfcfd41e5580aa441cec2bdf3030,6413.0,4966.0,1447.0
05425779d2bf5b46a59e6deded1d69fb,53833.0,35358.0,18475.0
81f0c65fb9a20cad76a660e387340784,2573.0,1827.0,746.0
ece76b2d5414112beefcd52b35557283,63685.0,43611.0,20074.0
732a7979cc9f9e108c8f0a69659c0267,5333.0,5768.0,-435.0
d76ea21b1f32982dad2ffe2316fa4e1e,10391.0,5986.0,4405.0
22377e57647bce7049df727b0fe5d4a9,1732.0,2516.0,-784.0
9cd6f8198ee207ff087ca4eec60abe52,98863.0,103733.0,-4870.0
337268d02e840cdbd931d11230e8667e,14773.0,15098.0,-325.0
e34c81a9a1789fdd25ae52e2a40464bf,16274.0,6102.0,10172.0
5fbf3055226c62cd20beaf8835a1c285,29206.0,19471.0,9735.0
9e8adf597ee8db5053f7bd57fa192c41,40547.0,38830.0,1717.0
ee3512f2ce25beb07dedc6c8559696c6,28134.0,39434.0,-11300.0
a572caf859f979b752048218e0aa6470,24263.0,27805.0,-3542.0
77f47b8f53ea86442be9fbac8c990017,36289.0,26236.0,10053.0
19c1306781e3cb602c9cf1eb512dfeab,61439.0,51336.0,10103.0
24a2a75980ba92be45a7fae6b63bd772,2811.0,4646.0,-1835.0
bc90d4c82cb1e0921d1b8780c993b083,29445.0,36785.0,-7340.0
552282c356056bd443f72aa0962d0ff8,13596.0,10750.0,2846.0
f7b48ef09d6da68466c626bcef43c49a,35146.0,38853.0,-3707.0
a922876a5b929b7170538c6c71ce6a63,15543.0,13933.0,1610.0
88cd90b10f94a4ff50ab5d8cec514acd,41696.0,26619.0,15077.0
055848d9d2fc771f84b5c8580a52e47a,38634.0,55934.0,-17300.0
efd4e1a35071673dda77999a77c1168e,98822.0,108675.0,-9853.0
699d0ad36b32cf4d4a6fb5eccfc4b719,1613.0,2136.0,-523.0
f165f4cb9b0d440a869993b6d72f78e0,21820.0,36754.0,-14934.0
d18bae3bd1143decbad6c64399d69b5c,16388.0,17367.0,-979.0
224960eb5b9aad1ef9a4e6679fa94acb,3626.0,2097.0,1529.0
11038e527c5e3aff2e96fea2eade9163,83793.0,109131.0,-25338.0
877f371e9f4bb84d86f0aa3ffcc00a93,2787.0,3318.0,-531.0
945a0cde319328a7fe1376b36f64603d,32741.0,32184.0,557.0
ee33f660338ad85693fc196b79987a7c,16280.0,11549.0,4731.0
855a648bcd6276038d318217d63d0613,45164.0,36853.0,8311.0
5382b2f44e391e648d89dd4bb06c453d,4656.0,5621.0,-965.0
711312edc08c6022f1e9225a542418a1,12806.0,4764.0,8042.0
45cec2816135d0cc93a0a415800a30a2,6242.0,7414.0,-1172.0
de525765126660a5521c1b25405b2e18,3670.0,4014.0,-344.0
1557ad27e478ba356cebcf738862e89a,2946.0,5557.0,-2611.0
951db5258d8954c2e11dad5983d06850,311.0,397.0,-86.0
5108f9d3e4270908f0e63af37cf86ccb,33566.0,39197.0,-5631.0
4999b30a392c9b7108fa04de9ee51501,15496.0,18144.0,-2648.0
ddfb3c06172d18f486450b97c4570d40,9447.0,10837.0,-1390.0
f0a73bb8b91fb02236acdec28f3468e7,63981.0,51866.0,12115.0
1b472f81e3258c55d61308c8cdc3a086,47695.0,33943.0,13752.0
0aec8b6e5f77059823b665ebccea25db,22426.0,17413.0,5013.0
abc2209c53892ea1f129e2cebeb4ee69,11329.0,14068.0,-2739.0
7223604f30c37a0421f95b736ccd311d,29795.0,21360.0,8435.0
9fdf374c28347b3451b5e86ef3834436,166.0,463.0,-297.0
82c011750c8736b134365709cb498c4e,28004.0,28996.0,-992.0
380e5b0e0f7670d9a2e1025a56010d14,93265.0,101025.0,-7760.0
32e4b3011793e4f53a0060b106955784,37906.0,24086.0,13820.0
484a06ddc85c8a8fa50af316befa3273,98811.0,73631.0,25180.0
9486887cc5ab40803667caa79f14aec9,11705.0,11393.0,312.0
411ca9c50e8b4ca9b2ce9c983f0badca,11349.0,14095.0,-2746.0
b775d0bac4e007163c063e9e09d2cf7a,7606.0,7366.0,240.0
9721bc0887187df3fc4ad9b3ddba4b6d,10543.0,9645.0,898.0
7f9bbfd06e1f8e05f663504d9a63163d,40444.0,58838.0,-18394.0
eb92e2e54443bbb7a97fce0b05d82f0c,16991.0,31942.0,-14951.0
894c6d81093a8e00e2b1614615d0d805,27771.0,36460.0,-8689.0
6c183e445f9d065511b35f92a4d416be,2589.0,3162.0,-573.0
36fb4969a94d0b333036d46a582363b2,49829.0,57464.0,-7635.0
8a31f7b66134886e9401f3d988324706,18532.0,10336.0,8196.0
09f0a54090fbf749125c210455939070,5283.0,5752.0,-469.0
f1a6b74726edc5b18fbd1e1ceef669b7,42173.0,42534.0,-361.0
3ad18b77bf7be8ad7aa4be4904eadef6,2698.0,1590.0,1108.0
141256f6c854ddea2b721d80af480bf1,72774.0,72782.0,-8.0
c049f6bc3c66c9c4d29bfd57fd89bf8a,50808.0,50623.0,185.0
d8c1152fda55aa01d452dbd8f6db52c3,3252.0,2278.0,974.0
4a6d02132e726a085a9f0067e05627d5,5982.0,5024.0,958.0
654a854fe2444d98c9f7b0ea6cb94f89,79340.0,75691.0,3649.0
de0c0fc45d1c4186cf46b9c3b672ccce,21776.0,34142.0,-12366.0
216510c7770f53c9b85384f14725ba06,42611.0,44317.0,-1706.0
cbfcbffa10ede2199a95daab090d088f,13511.0,15656.0,-2145.0
82f827b9bafac0370f4517d997a16913,16724.0,26412.0,-9688.0
8abfff99f10f39ff8cc1f42c91567694,40212.0,21499.0,18713.0
b5a58a7920dfe849bd04464dd588e7cb,120942.0,83062.0,37880.0
7244b155d071525e2bf19ee2461a850d,45011.0,43725.0,1286.0
6b92dd6a6f20196e61761c5260248188,63958.0,39333.0,24625.0
190d85eeb7ed8b9f412e52c0f29f4342,192992.0,185796.0,7196.0
d3403c81e0f7d2d7fce78f14ec064020,16417.0,14955.0,1462.0
b785c1f71bc30b4971fd69802ed9b512,16225.0,23951.0,-7726.0
163114c49b097598aaea7779267c90d1,111709.0,113456.0,-1747.0
a20bdbdfc4e05d7217b8cd87973da11a,35753.0,24999.0,10754.0
2263c9fab0cc330092a1caf1e8c7ea95,15254.0,9202.0,6052.0
bd12ee49960b5fb1374259d8dc995271,75415.0,76086.0,-671.0
a41dec26e5452f3e2a077b279bce9200,13394.0,19908.0,-6514.0
008dcdac7228b3a7a55c352027a067b1,25084.0,22990.0,2094.0
c86c9e0104ebe53032c37cc08017844a,31806.0,21490.0,10316.0
fef7df422d295f20ffb4bb84f41f78b6,37408.0,36092.0,1316.0
f748b07204e9161f799c93935c9c27ff,25771.0,20033.0,5738.0
3cd1930cf87f2ca50f40435f2e308501,79655.0,65129.0,14526.0
64eca1bd54b9425a4bce6edd41c2d54e,27985.0,25375.0,2610.0
7983de1d081927234126ca516a22e415,26979.0,20751.0,6228.0
dbef300a0410c71031b3bd30fc9f5179,12242.0,17230.0,-4988.0
16a11e2fa806a24af47b410b17c2beaa,41743.0,43311.0,-1568.0
30ec0880fda5db2b8f3e1c01726caa36,148.0,0.0,148.0
